user_id,item_list
7225,17407 16968  6539 19691  6264 25072 10685  4341  9614 15213
7226, 2426 25675 10269  3744   502  6327 15691 22554  9438  5469
7227,19089  7494 20146 17723  8894 12409 22121 16630 20095 11900
7228,16804 21238 17927  6689 13993  3114 21493 11647  3464 14342
7229, 6856  9505  3309  2211 13371 15577  1899  5806  6081 16783
7230, 8395 16324  6163 11022  2304 12037  6652 19874 14253  5078
7231,25407  2426  9555 23154  6878  5952 10594 11533  6708 13503
7232, 4956  1989  1207 11614 22334 15421 18901  4097  5957  1258
7233,25407 23154 22554 25675 22128 10594 13294 25046  6734 15691
7234,15691 19089 20146 20095  8097 19480 25407  1240  8990  5044
7235,23183 20809 19480 19524 13856  8251 22469 21583  7635 19393
7236,13445  7166 22342  8412  8753 22331 14013  3671  8314  9618
7237,18538  7325 17026 17819 12982 19875 25596 25407  2426 22445
7238,10269  9438 25675 20146  5942  2459  2835 19089 20345 12119
7239, 8304 15764 17820  8064 25572 10810  5412 18122 18569  5854
7240,23346 19384  6554 22121 25814 15691 12409 18930 25579 14895
7241, 4257 11737 17668  6612 22653 19879 18512  8712 16365 20553
7242, 3737 17209  4366  5952  4541 16173 11533 13806 20330  4837
7243, 7728 25675 24075 12719  9438 18293 25463 12923   561  8990
7244,22121   421  6239 16630 11295  8894 19089 14115 20517 16629
7245,11558   919  8709 17724 18930 16630 14488 14315 13424  1068
7246,12665 18440 18381 14070 14168  6357  7006 19267  6974 11633
7247,21049   316 19204 19332  2533 10738 13336 19876 25674 19401
7248,21347   761 11581 25868  2274  2121 13041 19169  6531 12104
7249, 2868  5717 18190 11792 10450 23711  8920  4620 14373 18246
7250, 8875  4397 14686  6149  1479 11981 18342 25457  1390 11118
7251,25476 12110 23128  3942  6897  5750 11153  5934  3919  5686
7252, 4881 23704 14429 12632 21901  3979  9058  2495   117   183
7253, 4390  3935  7105 22730 14356 16577 12936 11365 21355 19498
7254, 6033 24143 19556 17505 14372  8051 10889 13890  7468 11924
7255,24075  9438 25675 10269 15564 13118  9946 12061 23799 25648
7256,22659  1806 11149 18755 25094  7717  1858  1588 17835 18118
7257, 9438 16083 12061 23127 13074 10025  9851  8811  6719 15034
7258, 9438 10269 18293 10786 12061 12923 25463 15564  3803  9851
7259,14814 16772 10946 19468  8990 14272 24724 24143 15079 23414
7260,12143  5717 24621 18190 20496  2868 13541 12840 15544 15335
7261,25407  2426 23154 18452 23141 13711 20904  3969  1583 10488
7262,23154 10834  9555 15691 10594  1583  6327  6734 23141 18392
7263,25633 20950  2463  8945 18122 10413 18619   533  7377 24075
7264, 1712  3225 23278   567  4781 17808 22892 20607  5205 10289
7265,24624   681  3104  4415 24383 10917 19985  3744  4147  3497
7266,10594 10792 17156 17249  9322 15358 25407     5 23154   861
7267,16770 16772  5044 19468 25407  4878  2426 15691 22121 19089
7268, 7363 13257  1303  2679   202 13563  5304  2877 20400  9854
7269, 5491 21047  7835 24962  3418  1432 25698   388  2095  5216
7270,16630  8894 11091 22445 24209  8375  7896 18984  2533 13294
7271,25034  1352 15489 13077 16947 15638 23835 11709 14640 14479
7272, 8143  8097 12914  2236 24577 20146  5469  5028  8322 16651
7273, 7511 18725 15084 15795 23309  1687   826  3930 18607  5637
7274,23043 14291 23540 14462  6945  2698 23351 14966  5578   513
7275,21854 23536  8920  2333 13541  6088 22646 13851 16805 20530
7276, 5664 16218  7936 11652  1713  3556  4959 24770  6426 17522
7277, 2016   379  5087 13658 25314 16736  3724 25491 17115 12309
7278, 8316 10834   681 10908 23154  2426 25407 21123  5607 18037
7279, 7327   562 23668  2910 20486 25562  5489 16112  4320 14658
7280,10834  8316 25407  2426 10908 23154 13711 21123 12050 22848
7281,23154 10594 10834  1583  8097 12818 23141  7727  6734 16928
7282,25737 25700 15021  7850 14557 11118  8875 14727 21415  4384
7283, 8295 14017 12454   592 13763 13388 22891 17370 18106  8868
7284,25407 14356  2751  5044  5836 19715  2643 21476 21475  2001
7285, 2239 19874 22031  2353 23478  3004 19364  8275  1316 13959
7286, 9438 25675 10292 25664  3803 20531  4512 11652 24075 22554
7287, 7006 11006 22065  4855 20651  9683 10727 17233 18747  5663
7288, 8990 25407 23774 20095 15691 12914 24577  1240 19468 13503
7289,  428 16985  7027 18150  5859 20160 16547 18293  6413 21552
7290,24985  5284  8475 22375   341 13433 17724  3150 24033 14964
7291, 6088 12061 15459  5717 13541  9337  9851 11792  9284 19457
7292, 5717 18190 23536  2868  8544 15327 22359  2641 23258  9284
7293,19089 12466  6198 17723 12409 11658 24052 23600 20146 20095
7294,10269 25675  9438 12061  9851  1888 22554 10786  5942  7964
7295, 3527 20212   359  2835 22313  2304 17637  2459  5261 22506
7296,18403 11909 12492  5658  5410 23284  7152  2551 17093  7418
7297,20361 24093 24484 15764 17612 16119   993  3435  1929 17813
7298,23468  4240 16793  6446  7049 24983 17997 17209 24274 12254
7299, 4966 21859  1863 21920  9591 15764  6781  8560 11906 23536
7300,25407 19089 15691  2426  7494 20095 22121  9555 13928  5044
7301,23536  2333  4620 15459  9284  5717 24075 23711  2839  9218
7302,  357 17214  3217  8844 22784 11039 17494 24101 24731 12923
7303,22845  9591 15764  5412   137  8064 24109  1863  8930 13367
7304, 4257 22010  5581 21558 21373  8097 25407 19823 16651  3497
7305, 9591 10269  9438 12061 25675  4940 12801  9851 17820 21030
7306, 4939 15950  1788 15405   579  8257 10880 24399  1672  5182
7307,10269 25675  9438 25484 24070 19089 12061 10073  9851  7883
7308,22604   534 12943  8035  8973 16382   397  3381  8139 25010
7309,16201 22155 21995  8425 23439  8631 20257  4111  1514 19696
7310, 9550    13 24577 12764  3823 12914  9301 11533   406 22425
7311,22121  6076  3570 22445 18317 16751 16702 20146  7063 13928
7312,10640 24295   983   290 12844  7115  1061  1992  9426 19610
7313, 2475  6208 17464  5821  1861  3102 15415 20371 18733  7182
7314, 3037 23004 16172 22835  1573  3630  6358  5377 21857 20508
7315,10380 19061 18154  6235 16637 20211  8724 16892 23108 12417
7316,11383  7368 23987 20774  5429 17842 20523 20314  6446 19762
7317,10269  9438 22554 12061 10786  9851 18293  5942 25260 23799
7318,19089 12061  3165 19709 10786 24075  8251 20146 20095  2665
7319, 1384  3440  3653 24653  6378 13197 20497 16195  9646 23846
7320,16897  7114 20746  4215 17561 23242 10762 22438  3631  2541
7321,23280 15059 11118 22446 25496  9468 23370  3306 14039 25700
7322,25407 23154 10594  9555  7727 10834  1583  6734 18392  6878
7323, 1480 20248 20560 13408  5487 25100 20930  8686 23258 11716
7324,20321 11295 21697 24481  4502 16538 19874  9438 12424 14684
7325,11792 23127 14447 21854 19114  5717  2333   772 18545 25491
7326,19468 16577  1583  8990 15691 12601  5930  7095   306 10594
7327, 8860  4541 25596 19875 11533 20949 20961 24874 11943 25543
7328, 3037 11506   497  8709 15559 13609  9662 12048 23328  7267
7329, 3551 17860  7487  8491 21413 23391 24092  8264 10961 14980
7330, 4909  6125 12601   484  7114 19468 13226   191 22680  4533
7331, 2426 15691  9555 11558  5044  6327 23141  1583 23154  8491
7332, 5899 25083  3199 18106 13294 16775 13663 15094  6629 17517
7333,21266 15142 20822 17546 20722 18583 22799 13896  8019 16856
7334,  649  2103 10521 24520  5712 22734  6021 25826  6846 18421
7335, 5235 17681 14625 24648  4854  2838 11651 25311  6879 14766
7336, 3561 22218 14494 15243 13052  1714  3326  5516 10073  2645
7337,18841 17275 17913  6605 10222 22980 19676  4483 19921  4207
7338, 4620  5717 18190 23536 13541 19114 19079  2333  9582  9284
7339,11487 22032  7146  8920  1863  3484  2707  1378 12289  6916
7340,24419  3112 16236 19785 21663 13845  3468 15562 16363 18287
7341, 4150 16630  7494 19480 12016 12409 20146 18984  2665 23481
7342,24075 12409 17723 16630 23481 20095 14895  5522  8097 22121
7343, 1430 25866 20936  4491 18751 19287  6834 22121 18779 12466
7344,12719 12538 17458  7728 19426   195 10095  4813 10569  3593
7345,23133 22655  2250  3054  5329  5654 17156 25260 24070 10594
7346,24075 20095 19709 23600  7494 12061 12409 16630 20146  3165
7347,12061  9851 20496  5717 12056 10269 10786 23711 21854 25675
7348,16577 25407 22121 19852 21747    44 16772  6446 21355  4351
7349, 2426 15691 23154 10834 23141 10594  1583  5044  6327 12818
7350,17668 25823 22433  7876  4020 17208 21281  3943 19498  9363
7351,23299 17707  9851 22356  7235 16215 23711 11057 12061 10350
7352,25407 23430  9992 25585 10594  1228 11622  6446  4066 19551
7353,10269 21563 25675  9438 12953 23799 12061  6528 11265   381
7354,19661 15464 18893 12674  3139  8479  2751 25493  7123 10775
7355,23154  9555 15691 10834 10594  6327  6734 11533  1583 25596
7356, 8746  2006 25535 14577 23181  8485 14785 12191  4931  2968
7357,24075  9438   921  5942 13118 13243 20437 10269  2109 16083
7358, 2573  4512  7793 15245  6366  8835 19850 19448  6051 19419
7359,  592 13763 12454 14998 21784  7426  9919 21674 16309 14818
7360, 2304 11349 14684  8395 12037 14219 19189 20347  1373  6652
7361, 7663  1208 11726 23215 23623 15596   916 19709  3615 17470
7362,19382 14146 14248 14333 21976 15377  6129  3948  8662 20879
7363, 8264  3547 18368 25675 21072 11959  8627  3551  8649  7487
7364,13541 15459  2868 18190 22646  5717 11792  1863 23711 18528
7365,  970 12598  2001   484 23468 11820 20688 13257 16793 22466
7366, 1020 22917 12182  6691 22655 16904  8353 10073  4280 25894
7367, 8431 15408 25331  5785 21328 11531  6701 17946 20463 21384
7368,22121 16630 11295  8894 19089 20517 23600 16629  2665 13928
7369,11055 15664 13373  4805  4937 21505  9277  8626 16726  1702
7370,15455 15650 21957 15827 25574   332  4086  2316 13942  8549
7371,16871 23341 16301 20919  5765 10210  1092 17310 13954 13485
7372, 3037 23540  7408  5032  4147  3497 14141  8986 16691 23031
7373, 4423 13882 17680  2125 19606  3631  4737 19156 25257  8136
7374,12813  9793 21415 11858 25457 11118 25496   271 14557 16827
7375,19874  4502 24355  5581 15234  4257 17668 19879 20308 10418
7376, 3348 22300 14593 25064 17206 13764 10736 10979   878 24260
7377,23428 19786  3814  6507  9514 17037 10688   632  3045  1326
7378, 3744  4257 21061 13887 22554  4147 12214 18174  5469 14155
7379,17637 20347 20553 14684 24711  2459  5761 20345 11022 19874
7380, 5078 17637  8395 19344  2459  3916 22485  3832 17108 10062
7381,12683 20592  9590 24735 19862 23280  9398  1479  7017 20917
7382,23711  8544 13541 21854  2868 15145 23299 15459 20750 22646
7383,24075 25675 10269 22554 12061 15564 23799 24894  7494 13118
7384,24484  8304 18122 18569  5412 24109  4803    57  6897 10807
7385,10786  9851 24075 25675 21972   773 13363  9438 11792 23711
7386,25924  7598  1185 19436 16241 23616  2040  1258 25479 14287
7387,19051 15903 13241 14376  5641 14554 12254 22680 11820 15234
7388,16230  8544 11302  9399 21552  9591 21268 14133 20496 11106
7389, 4147 24429 14141  3497  8986 25407  2426  1064 21061 19769
7390, 6097 21936 22446 18647 25700 25077  9904    78 24771 23302
7391,22554 24075 12923  3803 18293 18804 25230  5380 23888  7202
7392,22056 24270 13194 23802 11449    53  3298 13817  6253  1497
7393, 9591  9851 24075 21552 10786 12801  4940 18122  8811 25675
7394,20553 18701 23840 16723 25300 12287 15781 24005 21052  7883
7395,19874 20308 18419 24985 22653  6612  4257 21677 19879 17668
7396,18122  1863  5468 22845  7266  9910 13751  7108 22645 13628
7397, 5966 10345 22010 18574  2426  6734 18452  7816 23763  9322
7398,22669 12050  5488  2993  8487  1056  2761  4541 20330  8037
7399,25205  4846  3010 23447 16333  3633  1740 20438  3651  4238
7400,10073 11533  9615 24070  2269 19875  4203  4541  6708 18399
7401, 1573 18574 13868 10081  7806 18968 10675  1257 17972  7399
7402, 1999 13159 20894 14317 19720  1044 21369 18137 19812 20220
7403, 6652  2304 17637 17856 10062  8395  9942  5078 12037  5088
7404, 4620  5717 19114 12742 21857  7885 18190  9558 24721 21552
7405,19611  1657 24108 22335  2235 16995 18672  8639  1575 25722
7406,11499 24232 19933  4194 10875  6179 17556 20808  5050  2159
7407, 5717  2641  9284 19114  4620 11987 18190 23536  3348 16901
7408, 2433 24518 21488  8826  5819 25040  3539 14668  6860 10424
7409, 1876 25314 23683 25841 23422 20862 23317 15648 16736  7257
7410,14684 13226  4257  4502 18419 25932 22932  9438 19826  8423
7411,24075  9438 12061 25675 10786  2426  8316  9851  5942 15034
7412,18317  5044   330  8894 20146 24847 15691  9090 20095 22445
7413, 9438 23711 23536 10269 18528 11792 24561  2333 19114 22646
7414, 4966  1863  4095 19049 22359 14804 15906 21859 18199  2996
7415, 3251 15997 25539  6495  9776  2541 14294  1056 13454  2426
7416,24075 22554 10269 24985  5284 12061  5942 10786  9851   341
7417, 7363 10075 20400 21405 25480 25669  9443 16150 23251  7002
7418,20683 12014  3077 17218 25356 20115  9057  3971 15476  1483
7419, 9438 22554 12061  5942  9851 10786 18293 23799  8538 15564
7420, 8593  2216  1150 16212 11339 19061 16124  5447  2823 20211
7421, 6781 10578 22535 19114 11166 22665 13408 15518  2996  3953
7422, 1496 21355  4476  5930 10308 19271   972  2157 17629 10420
7423,10488 17697 25151 11115 17874 20920  3969  2349 18481 11134
7424, 2426 23154 25407 10594  9322 10834  9555 21920 17156 22010
7425,19089  9361 23189 13294 24128  7063  8097  5044 15843 22121
7426, 4086 13074 22687 12723 15952 23522 23540  6741 20710 23351
7427,11383  7368 23886 15365 23987 20598 20325 20314 20774  9725
7428,25675 12871  2986 14126  8243 22554  6314  5568 15035 23319
7429, 5717 18190  5487  2333  9284  4620   999  1785 18872 23258
7430,11963  5561  2610  1641 13615 13831 10382  3856  3792  7944
7431, 9050 13541 25903 12061 22646  2868 23536 10789 18190  2333
7432,24075 25675  6239 10269 14978  2060  5942 22554 23410 20301
7433,11363  9027 23481  6846 15982  5106 25353  4625 21556  8894
7434,11340 18452 22554 25675 13711  7202 17118 18579 23391  4619
7435, 9851 10786 24075 25675 22554 23711  2333  5717 21854 22750
7436,19980  2533 25873  1213 13138 23794 11097 22626 12407   194
7437,24075 25675  3440 22554  1807 15564 23325 21043  9637 16978
7438,17865 13460 11653  6802 12138  7650 23791 21584  2444 22970
7439,14231  3527 12087  4602 22817 24546 11055 22622   377  9135
7440, 4750  9907 17388  8267 21192 19393 20407 17284 18326  8816
7441, 9934  4502  2579  1920 12906 24255  6380 17948 25868 24355
7442,19859 12081  7368 18839 19319   686  1848 21865 17786  2916
7443, 2426 23154  6734 15691  1583 17156 18392  8316 22848 16906
7444,24534 18176  1876 18918  6356 11914 13670  3761  1446 10009
7445,18190  5717 15459  9284 10450 11792 12341 12061 21854 23258
7446,24613 13348 22021  3600 17252  7063 18984 14973  7835 19028
7447, 4382 12424 24481 17478  2556  3400 15668 22421 19293 22278
7448, 5193 17034 22232 11871  3436  4353 24914 24781  3975 14562
7449,22774  7995 16169 17857 24397 10914  8959 21813  5745  1430
7450,25621 15231  1727  7425 17546 16320 11726  7512  8488 15142
7451, 1994  9901 15121 25669 13930  4188 18106 25802 19067  2175
7452,20308  4502 14684 16860 20686 21879 13696  8493 13438 19874
7453, 4222 23109 22196  4825  9418  4150 13109 12016 23704  9358
7454,  991 25806   233 17452  1197  8245 20427 11144  5938 24090
7455,19049 11502 13101 20822  2820  9272  8877 18583 20722 24640
7456,15691 23154  1583  6734 17156 10269 12061 16906  9851 22848
7457, 6133 24355  4502  2937 19874 11855 20211 11339  2216  9526
7458,19089 24355 19874  4502  2665  9941  2072 21857 16567 12794
7459, 5261  5078 14684 19429  6208 18656 18419 17464 22995 12163
7460, 5717 23536  6088  2333  9284  2868 11792  8285 15459  9029
7461, 7530 19234 17893 25930  8426 19564  9064 23328  8724  2931
7462,  700 11876 14980  1216 13890  7883  7113  9106 23117  1166
7463,13315  9123  7177 15795 16397  2888 23233 17647  3788  7185
7464,24908   867 21975 11796  4055 19704  5717 13707 17065 10530
7465,24619  7336 14732  3129 14069  4291   399  2581 20043  4853
7466,15231  2109 24075 23403 22440 12584  8019   773  4912 17188
7467,24075  9438 10269 25407 25675 20146 13118  7494 19089   159
7468, 4655 12719  5763  7564 15713 19859  9438  2420  9345 24406
7469,24075 18149 20392  1373 19429 12521  7568 17190  9438  5330
7470, 1898  6539 15522 15213 15854 14172 25072 25790 19691  6264
7471, 8318 25083 16775 10397 19778   658  5272  6909 17315  8427
7472,25407  4541 11533 25596 23086 23154 10834 18392  3737 10792
7473,10833 24640 25250 16856  8488 20722 20596 12133 18278 20881
7474, 4620  5717 18190 16703  2521 23711  9811 11792 13541 17162
7475, 3240 14253 13448 24444  4289 21445 15751  2852  3905 20383
7476,21042  7584 10951  2375 11354 14708 11814  1259 14443 11031
7477,11104   788  3252  9787  8715 16311 19656  7150  1167  9378
7478, 8506 23525 18352 11253 10078 17478  7883 10062   944 17125
7479,15887 23183 10675 20496  3833 18045  1830  9695 16406 13856
7480,11137 15959  7494 24962  7117   203  8291 11802  3740 13154
7481,19089 12409 22445 13928 23481 18984  5522 19480 15691 19709
7482,23975 12230 22076 10839 21671 16473 17374  9752  8475  7541
7483, 1863  4566  9627  6450 13118  7020 17156 10078  2478 11664
7484,23154  8860  4541 18452 12050  2426  6734 20974  2492 25407
7485,10800  8994 21443 12796  8168   848  2830 22749 17308  3931
7486,21365 24834  1934 21975 12983  4055 21275 24837  9243 10530
7487,23154 15691 10594  1583 16928 23141  6734 16906 12818  9701
7488,14653  6213  4919   273  2656 19225 23781 15477  7156  6123
7489, 4620  5717 13541  2868  2333 15327 23711  6088  2432 23258
7490,10808 23031  6114  8068 19548   422  8780 17092 24359   498
7491,18190  9284  5717 13541  5487   477 23536  8285  2868  2333
7492,11998 17969   803 15899  2639 21750 20564  9896 11783 10617
7493, 2118 21061  5469  4147 13887 15169 13294 10882  8337  1869
7494,10653 17735 20063 19489   484  8249 19793  4588 16394  4390
7495,11533  4541 20974  5952 19875 25596 15169 22801  2118 25133
7496, 4549 24577 12914 25407  1240  5044 15691 13381  1005 19089
7497, 9180  5025 15636  6862  9288 16555 22430 24942 21957 10024
7498,20255 16671 11734 11072 19532 10073  8212 23267 11536  5826
7499,19008 18822  7838 20726 21580 12028 14159  6567 17244 14373
7500,24075 10786  5717 11792   773 25675 20496 23536  8544  4811
7501,21552 19089 22771   364 24128   773  6039  7559 21030  6905
7502, 2373 11341  9591 18195 10466 12041 18122 25119 22985 20043
7503,15197 21733 18742   692 14282 11467  5188 21586 13126 17369
7504,11533 19875 25596  4541 23916 25133 20974   474  5952 21352
7505, 1750 16301 16108  7030  9293 20919 20755  5324  3133 16871
7506,21366  2357 10051 25892 23698 23519 22439 25652 18806  5622
7507,22196 12016  4825 22982 10243 25770  1112  1464  9418 14253
7508,18190  4620 11792 23536  8544  2333 13541 23711 19114 15327
7509,15691 19089  9555  8894  5044 10594 10834 12050 23154 20095
7510,18263 24274 21067 16045  1005  6764 10147 25002 13381 15903
7511,24075 22554  9851 10786 10269 15564  3803  7202  4512  8538
7512, 3737 20616  8984  4541 15259 20974 13953 19875  3532 24750
7513,22550 25713 15113   421 19047 13290 21708  8560 19393 18122
7514,19089  7494 19480 12409 20095  3165  5522  8894 18984  8431
7515, 6198 20146 19089 17723 23600 23770 13485 20095  7494 25406
7516,20415 16179  6094  4510   102 10615  9209 21973 17760 11729
7517,  588 16691  4147 20422 24610  8030  7232  5657 12351 21061
7518,19663 11383 20701  4238 18948  5313  1288 16389 19399 11580
7519, 3037 14488  8709 13231 20300  8346  9769 14315 23697   557
7520,15648  5044  1342  1876 16188 19089 18323  1158  7257 16630
7521,11533 25596  5952 13065  3737  6296  1549 25133   349 13098
7522,15583   105   707  6897 11153 23071  9087  9982  5412 10911
7523, 1186 10949 21170 14338 23141  7095  3003 12679  4174 20206
7524, 9851  5717 11792 23536 19588  9029 13541  2333 12061 18190
7525, 7426 20337  8295  5187 13763 11871 18106 16489 21674 16266
7526, 3989   588 20745 23223  1472 25407 16969 14969 12873  2039
7527, 3885 16171 17951  7585 18623 23510  1681 23064  5416 15341
7528,10908  8316 10834  2426 23154 18392 11991 25407 12050 21123
7529,10269 25675  9438 23799  5942 22554 24822 10786   605 12061
7530,10766  9620 20416 25012 19486  6805 15447  2641 25407 23024
7531,21428 19429 10728 11357  1808 23992  9477  7149 13708 19373
7532,10594  6734 15691 10834 17156 16928 18392 16906 23141  9701
7533, 3497 14141 21061  3630  1064 16691 19769 19070 24429 22564
7534,23600 16630 20095  7494 20146 18984  2665 19709 19480 17723
7535,25407 10594 23154  6734 10792 10834 15691 17156 12050  1056
7536, 2426  9555  6327 15691 24075 23154 10594 10834 23141  1583
7537,14684  4502 18419  7883  1714 20308  5869 15363 11737 24355
7538, 2426  6327 19511 15691  9555 23154 17546  7568  8479 10834
7539,18303  5774 17317 20443 17401 21544 24655  6950  4194 25302
7540, 5952 13663 11533  8147 13870 13503 15169  2761  3580 18566
7541,11886  2333    19 12148 15665  5593   662  2090 22955 10450
7542,19089  8894  7908  9090 20095  2426 16630 25407  8431 20146
7543,12158 15851  8558 17954  6614   919 13424 23814 11573  5642
7544,22375 12656  6250  3257 15542 25026  6418 18612 11878 24418
7545,22807 13030  5676 24756 22483 15592  6876 23673  4811 22152
7546, 8875 16688 20592   340 25645  9325 11956  8667 18245 25457
7547, 7728  9620  5152   195 10567 12844 19332 21099  8186  6050
7548, 8544  4620 25675 12056  9851 12061  9438 23711 11384 13541
7549, 4487  6865  5491 18803  1628 15379 13446  3418  2356 11778
7550, 3641  9155 20644 18499 21099 21541 15271 23309  5109  6263
7551,13764  2697  3348 19922 10979 22300 21988 10558 11356   462
7552,24075 25675 10269 22554  5942 10786 12061 19089 15564 23799
7553, 1504 24658  8544 19295   163 15008 25034  1639 25740  1384
7554,22128  6294  8590 25046  5185  6210 25675  5380 20749 22831
7555,18874 11929 10054 18898 11243 17660 24082  6686 14647 13104
7556, 1947  8560  1863 18122  4940 13628   137  7266 20711 17192
7557, 9697  7117 18980 13154   203 11504 19697 22021  3740 21108
7558, 4966 12674 25097  6781   293 18893  7900  8920 25332   749
7559,25675 16321  4241 25260 16420 25071  2560 16552 24050 23164
7560, 4502 10418 18419  6612  5078 11737 19879 23114  4257 17637
7561,25407  7585 10594  2426 15691  1583  9555  6734   267  9020
7562,12341  2868  5487  6088 11792 15327  9029 12061 15459 18114
7563,13280 25407 23033 14356 22198  9125  4852 25585 13619 21795
7564,19526 10137 10294 19891 18644  7012 12713 11848 18091 15271
7565, 6992  3173 11318 21611  9874  5593 20683 15276  5782  9463
7566,25675 24075 14863 25242  6938 21524  2904   195 12923  8943
7567,22471   967  1043  8827  1384 15048 16352  3653  6898 11602
7568, 5044 14378 20146 13928  3570 19089 16630  8894 15691 22445
7569,16358 18977 23474 18289 21621  5817 13595 17341 25211   934
7570,24824 19089 23403  1727 22715 16264 10035 11900 11295 14519
7571,18793   497  3037 20300  4936  5032   694 13809 11181  5529
7572,24075 10786  9438 22554 18293 23711 25260 10269  5942 13363
7573,18182 19875 16436 20892  4173 19419 13065  3254 14407 10860
7574,24075 23711 25675  5717  4620   773  8544 13363 18293 13541
7575,17973 15774 17518 15146 23263  1879 21087 15798 18505 25395
7576,12230  7541 23324 13353 23975 16473  5877 23285  3966 11107
7577,12489 13976 17592 25293  5008  7012  1282 25419 11795 20325
7578, 4620 13541  6088  5717 12341 23536 15327 11764  2868 13519
7579,12724 25951 25635  8394 11121  1344 25044 10147 14037  9895
7580,10269 25675 22554  5942 12061 10786  9851 23799 19089 15564
7581,16319 14929 22071  3182 10618 17224  5376 23274  7376 19638
7582, 7444  8538 12499  6239 13439  8544  1863  7639 21030  2518
7583,25675 10269  9438 23888  7487  8491 22554 12061 23301 11959
7584, 2462 10238  7700 25905  8864  1810   508  7336 21968 14069
7585,22770  1276 16522  3498 20348  7445 13880 14625 20190  3537
7586, 4447 11669 16301  8770  9293 11829 13628  8920 19163  2996
7587,19480 19089  5522 16630 25873 11687  8431  7494 23600  7601
7588,11207 20832 13943  4749 10359 16122  3652 20781   261  6341
7589,18605  1282  6018 14668  9798 15748 24355   506 13052  9229
7590, 3812 23895  9017  1005 10753 17198 12214  1463 17877 22932
7591, 3015   964  8772 24929 12305 12563 17660  4464  3168 25950
7592,18293  6294 25046 22750 20749 22128 20363 14684   561  6210
7593,21527 23628 15709  5562  8158 14609 15006  3934 12968 16830
7594,17517  7144  9092  7304 18515  5025 11871 20460  2746 18774
7595,21262 11405  7753 23959  2154 14105 16099 22956  4532 25191
7596,10269 25675  9438 20301  8538 12061   275  9851  2060 13118
7597, 8544  3103  3187   921 21773  9375  1627  4017 11452  4560
7598, 8304  8064 17820 24093 11366 15764 24109 18122    57   508
7599,25407  2426 23154  6734  5952 10834 21920  1056  4257 24355
7600,17886 21288 12021 23882 11401 18630  4668 19880  4443  3507
7601, 6749 10266  2317  3448 10364 21554 11736  5639 22591 24355
7602,11792 13541  2333  8920  9243 23711  2996  6088 18190  2868
7603,18190  4620 24075 23711 24721 23258  2868 23536 13541  2300
7604,25407 23154 10594  2426 10908 15691 10834  9555 17541 16928
7605,24355 15903 10766 21645 10228 14140 21730 12409 20146 15434
7606,12061  9438 25675 10786 13118 22554  7494  3165  8811 15564
7607,15472  3267 18641 25287  2605 14607  6331 19661 19725 21549
7608, 7179  4748 22754 10545 16944 10667 15473  5228 19423  6867
7609,17983 12683 16004  1390 11981  1475 15392 12618 20917  9590
7610,12585 12736 16041 23858 23333    72 23639 15134 11499  9770
7611,16266 21674  7426 13763 25702 13388 17947 11871  5084 21139
7612,25407  2426 10594 10834  9555 17156 15691 18392 10908 10981
7613,15749 12591 23851  8023 10907  7093 12729 13097 23238 20651
7614, 9422 13176 10260  4797  4483 22396  6855 17329 18593  5685
7615, 3348 16270 10887 16065 12684 25643  3178 13764 10558  9797
7616, 8529 18499 14354 14396  2174  5763  2995 17541 23398 18305
7617, 1714 24477 14415 24014  2381  3561 14269 14684  3326  6450
7618, 7714 21085  1965 11068 20553 18512  8357 20926 18715  9350
7619, 9438   484 13226 21042 25675 19089 24355 21355 19874  7995
7620,19823 11527  7350 10311 15800  1162 21373 24999 22079 12165
7621, 3037   497 15985 11975 13609  1421 15182 23094 24556 22385
7622, 9243 23483  6747  9897 18692  3126  8679  2066  9445  9507
7623,23154 10594 10834  1583 19089 12818 22121  7727  5044 23141
7624,12851  1110 24753  1810 16119 15764 24484 15583 16258 24093
7625,25407  8097  5044 23774 17229 15691  1583  1240 16630 15729
7626,17760  5717  2333  8544 13541 23127  4620  9284 12710 18190
7627, 4620 18190 12341  2432 18114 15145 23457 13030   454  9284
7628,24093 24484  8064  4803 17525 24075  8304 12117 18122 17820
7629,16366  7963 24307 24579 15325  9463 21617  7686 23929  6446
7630,20565 24481 15963 19792 15571 12236 25459  2235 19089  9609
7631,24991  5082  3825 23306 12030  4257  9225  9229  3415  3712
7632,18574  1573 25407  2426 10908 13868  5671  6878 15691 17156
7633,21698 22283  7535  6283 22352 25036 12829  9234 19406 11038
7634,  267 14877  5044 14418  9041 22226 20130  6125 15903 25407
7635,18222  6252 18367  3752 24827  5203 10678  3261 21075 13506
7636, 5717 13541  4620 24075  9851 11792 21854 19114  7885 15459
7637, 1611 13074 23540  5543 12061 13427  1747 20572   513 11399
7638, 4205 18197 21552 24693  9050 17348 21094 22300  8568   525
7639, 5284   341 16011 21071 24438 24033 12720 24839 14231 13433
7640, 3037  5032  8709  9675  9662  8321  3845  1500 18479 22548
7641, 9194   181 21013 16417  9230  8178   551 21041 24744  8017
7642, 2426  6327 15691  9555 23154 10834 23141 10594 17156  6734
7643, 9284  5717 15327  2333 23711 12341  6088 15459 11792  5487
7644, 2679 15795 13257  2888 10075  7193 21760 23551 21021 19799
7645,16299 20672 23732 13650 13641 22377 25862 25013  9972 17790
7646,15459  9591  6265 13541 16373  2333 12061  5717  8920 23553
